time,apparenttemperature,cloudcover,dewpoint,humidity,icon,ozone,precipintensity,precipprobability,preciptype,pressure,summary,temperature,uvindex,visibility,windbearing,windgust,windspeed
2017-12-31 00:00:00,16.98,,10.99,0.68,clear-night,,0.0,0.0,,,Clear,16.98,0.0,10.01,11.0,,4.6
2017-12-31 01:00:00,16.97,1.0,10.47,0.66,cloudy,,0.0,0.0,,1023.82,Overcast,16.97,0.0,10.01,9.0,,3.2
2017-12-31 02:00:00,16.98,,9.99,0.63,clear-night,,0.0,0.0,,,Clear,16.98,0.0,10.01,11.0,,4.1
2017-12-31 03:00:00,16.98,,9.99,0.63,clear-night,,0.0,0.0,,,Clear,16.98,0.0,10.01,11.0,,3.6
2017-12-31 04:00:00,16.79,1.0,10.41,0.66,cloudy,,0.0,0.0,,1023.19,Overcast,16.79,0.0,10.01,0.0,,3.04
2017-12-31 05:00:00,16.98,,9.99,0.63,clear-night,,0.0,0.0,,,Clear,16.98,0.0,10.01,0.0,,3.6
2017-12-31 06:00:00,16.98,,9.99,0.63,clear-night,,0.0,0.0,,,Clear,16.98,0.0,10.01,0.0,,3.6
2017-12-31 07:00:00,16.49,0.9,11.89,0.74,partly-cloudy-day,,0.0,0.0,,1024.19,Mostly Cloudy,16.49,0.0,10.01,346.0,,2.21
2017-12-31 08:00:00,16.98,0.75,9.0,0.59,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,16.98,1.0,10.01,0.0,,4.1
2017-12-31 09:00:00,16.98,0.75,9.0,0.59,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,16.98,2.0,10.01,0.0,,4.6
2017-12-31 10:00:00,17.97,0.9,9.35,0.57,partly-cloudy-day,,0.0,0.0,,1025.08,Mostly Cloudy,17.97,3.0,10.01,358.0,,3.06
2017-12-31 11:00:00,17.99,0.75,9.0,0.56,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,17.99,4.0,10.01,0.0,,4.1
2017-12-31 12:00:00,17.99,0.75,9.99,0.6,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,17.99,4.0,10.01,20.0,,3.6
2017-12-31 13:00:00,19.33,0.82,9.93,0.55,partly-cloudy-day,,0.0,0.0,,1021.49,Mostly Cloudy,19.33,4.0,10.01,10.0,,2.41
2017-12-31 14:00:00,18.99,,9.99,0.56,clear-day,,0.0,0.0,,,Clear,18.99,,10.01,30.0,,3.1
2017-12-31 15:00:00,18.99,0.75,9.99,0.56,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,18.99,2.0,10.01,41.0,,2.6
2017-12-31 16:00:00,19.09,0.9,9.99,0.56,partly-cloudy-day,,0.0,0.0,,1019.49,Mostly Cloudy,19.09,1.0,10.01,352.0,,1.43
2017-12-31 17:00:00,17.99,0.75,10.99,0.64,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,17.99,0.0,10.01,0.0,,1.5
2017-12-31 18:00:00,17.99,0.75,10.99,0.64,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,17.99,0.0,10.01,320.0,,1.0
2017-12-31 19:00:00,17.97,0.59,12.83,0.72,partly-cloudy-night,,0.0,0.0,,1020.09,Partly Cloudy,17.97,0.0,8.0,324.0,,1.0
2017-12-31 20:00:00,16.98,0.75,11.99,0.72,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,16.98,0.0,9.0,330.0,,1.5
2017-12-31 21:00:00,16.98,0.75,11.99,0.72,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,16.98,0.0,10.01,311.0,,1.5
2017-12-31 22:00:00,17.27,0.9,12.66,0.74,partly-cloudy-night,,0.0,0.0,,1020.62,Mostly Cloudy,17.27,0.0,10.01,56.0,,0.81
2017-12-31 23:00:00,16.98,0.75,10.99,0.68,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,16.98,0.0,9.0,90.0,,2.1
2018-01-01 00:00:00,15.99,0.44,11.99,0.77,partly-cloudy-night,,0.0,0.0,,,Partly Cloudy,15.99,0.0,9.0,90.0,,2.1
2018-01-01 01:00:00,16.44,0.82,13.24,0.81,partly-cloudy-night,,0.0,0.0,,1019.69,Mostly Cloudy,16.44,0.0,9.0,330.0,,1.5
2018-01-01 02:00:00,15.99,0.75,10.99,0.72,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,15.99,0.0,9.0,90.0,,1.5
2018-01-01 03:00:00,15.99,0.75,11.99,0.77,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,15.99,0.0,8.0,80.0,,1.5
2018-01-01 04:00:00,14.73,0.0,12.48,0.86,clear-night,,0.0,0.0,,1018.3,Clear,14.73,0.0,8.0,71.0,,1.5
2018-01-01 05:00:00,14.99,0.0,10.99,0.77,clear-night,,0.0,0.0,,,Clear,14.99,0.0,8.0,71.0,,1.0
2018-01-01 06:00:00,14.99,0.75,11.99,0.82,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,14.99,0.0,8.0,60.0,,1.5
2018-01-01 07:00:00,15.79,0.9,13.48,0.86,partly-cloudy-day,,0.0,0.0,,1018.91,Mostly Cloudy,15.79,0.0,8.0,109.0,,1.05
2018-01-01 08:00:00,15.99,0.75,11.99,0.77,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,15.99,1.0,7.0,80.0,,1.5
2018-01-01 09:00:00,16.98,0.75,11.99,0.72,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,16.98,2.0,7.0,80.0,,3.1
2018-01-01 10:00:00,17.38,0.9,12.77,0.74,partly-cloudy-day,,0.0,0.0,,1020.21,Mostly Cloudy,17.38,3.0,6.0,84.0,,1.04
2018-01-01 11:00:00,17.99,0.75,13.0,0.73,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,17.99,4.0,5.01,50.0,,1.5
2018-01-01 12:00:00,18.99,0.75,13.0,0.68,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,18.99,4.0,5.01,120.0,,1.5
2018-01-01 13:00:00,19.33,0.82,13.59,0.69,partly-cloudy-day,,0.0,0.0,,1017.38,Mostly Cloudy,19.33,4.0,4.2,103.0,,1.63
2018-01-01 14:00:00,18.99,0.75,13.0,0.68,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,18.99,3.0,4.2,41.0,,1.5
2018-01-01 15:00:00,18.99,0.75,13.0,0.68,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,18.99,2.0,4.3,30.0,,1.5
2018-01-01 16:00:00,19.09,0.9,14.17,0.73,partly-cloudy-day,,0.0,0.0,,1016.4,Mostly Cloudy,19.09,1.0,4.2,99.0,,0.93
2018-01-01 17:00:00,18.99,0.75,13.99,0.73,fog,,0.0,0.0,,,Foggy,18.99,0.0,2.99,350.0,,1.5
2018-01-01 18:00:00,17.99,0.75,13.99,0.78,fog,,0.0,0.0,,,Foggy,17.99,0.0,2.99,350.0,,1.5
2018-01-01 19:00:00,18.39,0.9,14.77,0.79,partly-cloudy-night,,0.0,0.0,,1017.78,Mostly Cloudy,18.39,0.0,4.89,330.0,,0.2
2018-01-01 20:00:00,17.99,0.75,13.99,0.78,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,17.99,0.0,5.01,320.0,,1.5
2018-01-01 21:00:00,17.99,0.75,13.99,0.78,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,17.99,0.0,4.7,311.0,,2.1
2018-01-01 22:00:00,18.19,0.9,15.65,0.86,partly-cloudy-night,,0.0,0.0,,1018.49,Mostly Cloudy,18.09,0.0,4.6,341.0,,0.41
2018-01-01 23:00:00,17.99,0.75,13.99,0.78,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,17.99,0.0,4.8,71.0,,0.5
2018-01-02 00:00:00,18.0,0.75,14.99,0.83,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,17.99,0.0,4.3,71.0,,0.5
2018-01-02 01:00:00,17.5,0.9,15.53,0.89,partly-cloudy-night,,0.0,0.0,,1018.12,Mostly Cloudy,17.38,0.0,4.01,90.0,,0.41
2018-01-02 02:00:00,17.04,0.75,14.99,0.88,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,16.98,0.0,4.01,80.0,,1.0
2018-01-02 03:00:00,17.19,0.75,16.0,0.94,fog,,0.0,0.0,,,Foggy,16.98,0.0,2.9,80.0,,1.5
2018-01-02 04:00:00,17.62,0.9,15.18,0.86,partly-cloudy-night,,0.0,0.0,,1016.29,Mostly Cloudy,17.56,0.0,3.4,50.0,,0.61
2018-01-02 05:00:00,17.04,0.75,14.99,0.88,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,16.98,0.0,3.4,80.0,,1.0
2018-01-02 06:00:00,17.04,0.75,14.99,0.88,fog,,0.0,0.0,,,Foggy,16.98,0.0,3.11,330.0,,1.0
2018-01-02 07:00:00,17.58,0.9,15.65,0.89,fog,,0.0,0.0,,1016.88,Foggy,17.44,0.0,2.8,,,0.0
2018-01-02 08:00:00,18.0,0.75,14.99,0.83,fog,,0.0,0.0,,,Foggy,17.99,1.0,1.9,,,0.0
2018-01-02 09:00:00,18.14,0.75,16.0,0.88,fog,,0.0,0.0,,,Foggy,17.99,2.0,1.71,330.0,,1.5
2018-01-02 10:00:00,18.37,0.9,15.29,0.82,fog,,0.0,0.0,,1018.3,Foggy,18.33,3.0,1.59,320.0,,0.61
2018-01-02 11:00:00,17.19,0.75,16.0,0.94,fog,,0.0,0.0,,,Foggy,16.98,4.0,0.9,300.0,,3.1
2018-01-02 12:00:00,17.19,0.75,16.0,0.94,fog,,0.0,0.0,,,Foggy,16.98,4.0,1.19,320.0,,2.1
2018-01-02 13:00:00,18.34,0.9,16.65,0.91,fog,,0.0,0.0,,1015.99,Foggy,18.09,3.0,1.59,330.0,,0.61
2018-01-02 14:00:00,18.14,0.75,16.0,0.88,fog,,0.0,0.0,,,Foggy,17.99,3.0,1.3,311.0,,2.6
2018-01-02 15:00:00,18.14,0.75,16.0,0.88,fog,,0.0,0.0,,,Foggy,17.99,2.0,0.9,330.0,,1.5
2018-01-02 16:00:00,18.4,0.9,17.06,0.94,fog,,0.0,0.0,,1015.29,Foggy,18.09,1.0,0.9,350.0,,0.61
2018-01-02 17:00:00,18.29,0.75,16.99,0.94,fog,,0.0,0.0,,,Foggy,17.99,0.0,1.09,0.0,,1.0
2018-01-02 18:00:00,17.35,0.75,16.98,1.0,fog,,0.0,0.0,,,Foggy,16.98,0.0,1.71,0.0,,1.0
2018-01-02 19:00:00,17.92,0.9,17.17,0.98,fog,,0.0,0.0,,1016.71,Foggy,17.56,0.0,1.9,90.0,,0.61
2018-01-02 20:00:00,17.35,0.75,16.98,1.0,fog,,0.0,0.0,,,Foggy,16.98,0.0,1.59,,,
2018-01-02 21:00:00,17.35,0.75,16.98,1.0,fog,,0.0,0.0,,,Foggy,16.98,0.0,1.5,320.0,,1.0
2018-01-02 22:00:00,17.74,0.9,17.06,0.98,fog,,0.0,0.0,,1018.19,Foggy,17.38,0.0,1.5,320.0,,0.41
2018-01-02 23:00:00,17.35,0.75,16.98,1.0,fog,,0.0,0.0,,,Foggy,16.98,0.0,1.59,320.0,,1.0
2018-01-03 00:00:00,18.29,0.75,16.99,0.94,fog,,0.0,0.0,,,Foggy,17.99,0.0,2.3,,,0.0
2018-01-03 01:00:00,18.1,0.9,16.94,0.95,fog,,0.0,0.0,,1017.49,Foggy,17.79,0.0,1.19,341.0,,0.41
2018-01-03 02:00:00,18.29,0.75,16.99,0.94,fog,,0.0,0.0,,,Foggy,17.99,0.0,0.6,311.0,,1.0
2018-01-03 03:00:00,17.35,0.75,16.98,1.0,fog,,0.0,0.0,,,Foggy,16.98,0.0,0.8,341.0,,1.0
2018-01-03 04:00:00,17.72,0.9,16.94,0.97,fog,,0.0,0.0,,1015.99,Foggy,17.38,0.0,1.3,320.0,,0.41
2018-01-03 05:00:00,17.35,0.75,16.98,1.0,fog,,0.0,0.0,,,Foggy,16.98,0.0,1.0,311.0,,1.0
2018-01-03 06:00:00,17.35,0.75,16.98,1.0,fog,,0.0,0.0,,,Foggy,16.98,0.0,1.71,,,0.0
2018-01-03 07:00:00,18.42,0.9,17.17,0.94,fog,,0.0,0.0,,1017.2,Foggy,18.09,0.0,1.4,86.0,,0.35
2018-01-03 08:00:00,18.29,0.75,16.99,0.94,fog,,0.0,0.0,,,Foggy,17.99,1.0,1.19,101.0,,2.6
2018-01-03 09:00:00,18.29,0.75,16.99,0.94,fog,,0.0,0.0,,,Foggy,17.99,2.0,1.19,120.0,,3.1
2018-01-03 10:00:00,20.19,0.9,18.17,0.9,fog,,0.0,0.0,,1018.72,Foggy,19.79,3.0,2.0,103.0,,1.63
2018-01-03 11:00:00,21.32,0.75,17.99,0.83,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,4.0,3.3,90.0,,2.1
2018-01-03 12:00:00,22.29,0.75,17.99,0.78,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,21.99,4.0,4.8,90.0,,3.1
2018-01-03 13:00:00,22.08,0.9,17.87,0.78,partly-cloudy-day,,0.0,0.0,,1015.62,Mostly Cloudy,21.8,4.0,4.6,123.0,,1.71
2018-01-03 14:00:00,22.16,0.75,16.99,0.73,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,21.99,3.0,7.0,80.0,,3.1
2018-01-03 15:00:00,21.32,0.75,17.99,0.83,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,2.0,4.6,101.0,,2.6
2018-01-03 16:00:00,21.7,0.9,18.41,0.83,partly-cloudy-day,,0.0,0.0,,1014.02,Mostly Cloudy,21.33,1.0,3.89,95.0,,2.24
2018-01-03 17:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,3.2,120.0,,2.1
2018-01-03 18:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,5.01,120.0,,2.6
2018-01-03 19:00:00,20.48,0.9,19.0,0.94,partly-cloudy-night,,0.0,0.0,,1015.52,Mostly Cloudy,19.97,0.0,5.01,148.0,,1.97
2018-01-03 20:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,5.01,131.0,,2.1
2018-01-03 21:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,5.01,,,
2018-01-03 22:00:00,20.59,0.9,18.94,0.93,partly-cloudy-night,,0.0,0.0,,1017.2,Mostly Cloudy,20.09,0.0,4.7,170.0,,0.41
2018-01-03 23:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,1.71,90.0,,2.1
2018-01-04 00:00:00,19.4,0.75,18.0,0.94,fog,,0.0,0.0,,,Foggy,18.99,0.0,2.8,60.0,,2.1
2018-01-04 01:00:00,19.53,0.9,18.23,0.95,fog,,0.0,0.0,,1015.42,Foggy,19.09,0.0,3.2,60.0,,2.1
2018-01-04 02:00:00,19.4,0.75,18.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,18.99,0.0,3.7,,,
2018-01-04 03:00:00,19.4,0.75,18.0,0.94,fog,,0.0,0.0,,,Foggy,18.99,0.0,2.4,50.0,,2.1
2018-01-04 04:00:00,19.16,0.9,18.3,0.98,fog,,0.0,0.0,,1014.29,Foggy,18.68,0.0,2.7,80.0,,0.61
2018-01-04 05:00:00,18.45,0.75,17.99,1.0,fog,,0.0,0.0,,,Foggy,17.99,0.0,2.61,101.0,,1.5
2018-01-04 06:00:00,18.45,0.75,17.99,1.0,fog,,0.0,0.0,,,Foggy,17.99,0.0,2.9,50.0,,1.0
2018-01-04 07:00:00,19.39,0.9,18.06,0.94,fog,,0.0,0.0,,1014.9,Foggy,18.98,0.0,2.49,,,0.0
2018-01-04 08:00:00,19.4,0.75,18.0,0.94,fog,,0.0,0.0,,,Foggy,18.99,1.0,1.59,,,0.0
2018-01-04 09:00:00,19.4,0.75,18.0,0.94,fog,,0.0,0.0,,,Foggy,18.99,2.0,0.9,60.0,,1.0
2018-01-04 10:00:00,19.73,0.9,18.47,0.95,fog,,0.0,0.0,,1016.4,Foggy,19.27,3.0,0.8,341.0,,0.61
2018-01-04 11:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,4.0,1.4,90.0,,1.5
2018-01-04 12:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,4.0,2.2,110.0,,2.1
2018-01-04 13:00:00,20.58,0.9,18.88,0.93,fog,,0.0,0.0,,1013.71,Foggy,20.09,4.0,1.3,110.0,,0.61
2018-01-04 14:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,3.0,1.5,110.0,,1.5
2018-01-04 15:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,2.0,1.59,,,
2018-01-04 16:00:00,21.2,0.9,19.23,0.91,fog,,0.0,0.0,,1012.51,Foggy,20.69,1.0,1.59,110.0,,1.32
2018-01-04 17:00:00,21.61,0.75,20.0,0.94,fog,,0.0,0.0,,,Foggy,20.99,0.0,1.71,120.0,,3.6
2018-01-04 18:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,2.61,11.0,,1.5
2018-01-04 19:00:00,21.06,0.9,19.06,0.91,fog,,0.0,0.0,,1013.29,Foggy,20.57,0.0,2.49,120.0,,1.14
2018-01-04 20:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,2.3,101.0,,1.5
2018-01-04 21:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,2.2,,,0.0
2018-01-04 22:00:00,20.71,0.9,19.7,0.98,fog,,0.0,0.0,,1014.51,Foggy,20.09,0.0,1.4,150.0,,0.85
2018-01-04 23:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,2.09,150.0,,1.5
2018-01-05 00:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,3.3,140.0,,2.6
2018-01-05 01:00:00,20.32,0.9,19.06,0.96,partly-cloudy-night,,0.0,0.0,,1014.02,Mostly Cloudy,19.79,0.0,4.01,140.0,,1.26
2018-01-05 02:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,3.7,131.0,,2.6
2018-01-05 03:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,2.4,110.0,,1.5
2018-01-05 04:00:00,20.31,0.9,18.94,0.95,fog,,0.0,0.0,,1012.6,Foggy,19.79,0.0,0.8,123.0,,1.65
2018-01-05 05:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,1.71,80.0,,1.0
2018-01-05 06:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,2.09,110.0,,1.5
2018-01-05 07:00:00,20.29,0.9,18.88,0.94,fog,,0.0,0.0,,1013.41,Foggy,19.79,0.0,1.4,120.0,,1.14
2018-01-05 08:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,1.0,1.5,90.0,,1.5
2018-01-05 09:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,2.0,1.4,90.0,,1.5
2018-01-05 10:00:00,20.57,0.9,19.18,0.95,fog,,0.0,0.0,,1015.19,Foggy,20.03,3.0,1.0,145.0,,1.2
2018-01-05 11:00:00,20.66,0.75,19.99,1.0,fog,,0.0,0.0,,,Foggy,19.99,4.0,1.9,150.0,,2.1
2018-01-05 12:00:00,21.61,0.75,20.0,0.94,fog,,0.0,0.0,,,Foggy,20.99,4.0,1.9,140.0,,2.1
2018-01-05 13:00:00,21.67,0.9,19.76,0.92,fog,,0.0,0.0,,1012.6,Foggy,21.09,4.0,2.3,140.0,,2.0
2018-01-05 14:00:00,21.61,0.75,20.0,0.94,fog,,0.0,0.0,,,Foggy,20.99,3.0,2.4,131.0,,2.6
2018-01-05 15:00:00,21.61,0.75,20.0,0.94,fog,,0.0,0.0,,,Foggy,20.99,2.0,2.3,140.0,,2.1
2018-01-05 16:00:00,22.03,0.9,19.93,0.91,partly-cloudy-day,,0.0,0.0,,1011.39,Mostly Cloudy,21.45,1.0,3.7,125.0,,2.17
2018-01-05 17:00:00,21.61,0.75,20.0,0.94,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,0.0,3.8,101.0,,2.1
2018-01-05 18:00:00,21.61,0.75,20.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,20.99,0.0,4.7,120.0,,2.1
2018-01-05 19:00:00,21.67,0.9,19.76,0.92,partly-cloudy-night,,0.0,0.0,,1012.29,Mostly Cloudy,21.09,0.0,4.2,128.0,,2.75
2018-01-05 20:00:00,21.61,0.75,20.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,20.99,0.0,7.0,140.0,,2.6
2018-01-05 21:00:00,21.61,0.75,20.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,20.99,0.0,6.0,161.0,,3.6
2018-01-05 22:00:00,21.05,0.9,19.41,0.93,partly-cloudy-night,,0.0,0.0,,1013.29,Mostly Cloudy,20.5,0.0,5.01,151.0,,2.61
2018-01-05 23:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,6.0,150.0,,4.1
2018-01-06 00:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,5.01,131.0,,4.1
2018-01-06 01:00:00,20.29,0.9,18.88,0.94,partly-cloudy-night,,0.0,0.0,,1012.51,Mostly Cloudy,19.79,0.0,3.8,134.0,,3.05
2018-01-06 02:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,4.39,131.0,,2.6
2018-01-06 03:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,4.8,131.0,,3.6
2018-01-06 04:00:00,19.97,0.9,18.58,0.94,partly-cloudy-night,,0.0,0.0,,1010.7,Mostly Cloudy,19.5,0.0,5.01,135.0,,3.64
2018-01-06 05:00:00,19.4,0.75,18.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,18.99,0.0,4.7,131.0,,4.6
2018-01-06 06:00:00,19.4,0.75,18.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,18.99,0.0,4.7,120.0,,3.1
2018-01-06 07:00:00,19.43,0.9,17.94,0.93,fog,,0.0,0.0,,1012.09,Foggy,19.03,0.0,2.8,146.0,,2.68
2018-01-06 08:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,1.0,2.4,131.0,,4.6
2018-01-06 09:00:00,20.5,0.75,19.0,0.94,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,19.99,2.0,3.51,150.0,,2.6
2018-01-06 10:00:00,20.87,0.9,18.58,0.89,partly-cloudy-day,,0.0,0.0,,1013.41,Mostly Cloudy,20.44,3.0,5.01,140.0,,2.84
2018-01-06 11:00:00,21.46,0.75,19.0,0.88,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,4.0,5.01,140.0,,2.6
2018-01-06 12:00:00,21.46,0.75,19.0,0.88,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,4.0,6.0,161.0,,2.1
2018-01-06 13:00:00,21.43,0.9,18.94,0.88,partly-cloudy-day,,0.0,0.0,,1010.8,Mostly Cloudy,20.98,4.0,9.0,149.0,,2.21
2018-01-06 14:00:00,21.46,0.75,19.0,0.88,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,3.0,7.0,161.0,,2.6
2018-01-06 15:00:00,22.56,0.75,20.0,0.88,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,21.99,2.0,8.0,140.0,,3.1
2018-01-06 16:00:00,22.18,0.9,19.0,0.84,partly-cloudy-day,,0.0,0.0,,1009.61,Mostly Cloudy,21.74,1.0,8.0,129.0,,2.41
2018-01-06 17:00:00,21.46,0.75,19.0,0.88,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,0.0,6.0,110.0,,3.1
2018-01-06 18:00:00,21.61,0.75,20.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,20.99,0.0,4.51,80.0,,2.1
2018-01-06 19:00:00,21.27,0.9,19.41,0.92,partly-cloudy-night,,0.0,0.0,,1010.7,Mostly Cloudy,20.74,0.0,4.89,131.0,,3.2
2018-01-06 20:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,3.11,131.0,,3.6
2018-01-06 21:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,0.0,3.2,150.0,9.3,2.6
2018-01-06 22:00:00,20.46,0.9,18.82,0.93,partly-cloudy-night,,0.0,0.0,,1011.79,Mostly Cloudy,19.97,0.0,3.4,148.0,,2.01
2018-01-06 23:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,3.51,140.0,,2.6
2018-01-07 00:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,3.6,131.0,,3.1
2018-01-07 01:00:00,20.24,0.9,18.52,0.92,partly-cloudy-night,,0.0,0.0,,1011.5,Mostly Cloudy,19.79,0.0,3.8,129.0,,2.41
2018-01-07 02:00:00,20.5,0.75,19.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,19.99,0.0,4.39,140.0,,3.1
2018-01-07 03:00:00,19.4,0.75,18.0,0.94,fog,,0.0,0.0,,,Foggy,18.99,0.0,3.2,131.0,,3.6
2018-01-07 04:00:00,19.55,0.9,17.99,0.93,fog,,0.0,0.0,,1010.4,Foggy,19.15,0.0,3.11,135.0,,3.44
2018-01-07 05:00:00,19.4,0.75,18.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,18.99,0.0,3.6,120.0,,2.6
2018-01-07 06:00:00,19.4,0.75,18.0,0.94,partly-cloudy-night,,0.0,0.0,,,Mostly Cloudy,18.99,0.0,4.01,131.0,,3.1
2018-01-07 07:00:00,19.54,0.9,18.3,0.95,fog,,0.0,0.0,,1011.21,Foggy,19.09,0.0,2.49,129.0,,2.62
2018-01-07 08:00:00,19.4,0.75,18.0,0.94,fog,,0.0,0.0,,,Foggy,18.99,1.0,1.9,131.0,,4.1
2018-01-07 09:00:00,20.5,0.75,19.0,0.94,fog,,0.0,0.0,,,Foggy,19.99,2.0,2.4,131.0,,3.6
2018-01-07 10:00:00,20.77,0.9,19.0,0.92,fog,,0.0,0.0,,1012.51,Foggy,20.27,3.0,2.8,131.0,,3.2
2018-01-07 11:00:00,21.46,0.75,19.0,0.88,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,4.0,3.51,131.0,,3.6
2018-01-07 12:00:00,21.61,0.75,20.0,0.94,partly-cloudy-day,,0.0,0.0,,,Mostly Cloudy,20.99,4.0,4.6,131.0,,3.6
2018-01-07 13:00:00,21.71,0.9,19.29,0.89,partly-cloudy-day,,0.0,0.0,,1009.7,Mostly Cloudy,21.21,4.0,4.39,135.0,,3.64
